co_area_compl_pedagogica_1,co_area_compl_pedagogica_2,co_area_compl_pedagogica_3,co_area_curso_1,co_area_curso_2,co_area_curso_3,co_curso_1,co_curso_2,co_curso_3,co_ies_1,co_ies_2,co_ies_3,co_municipio_end,co_uf_end,id_docente,in_disc_artes,in_disc_biologia,in_disc_educacao_fisica,in_disc_ensino_religioso,in_disc_est_sociais_sociologia,in_disc_estagio_supervisionado,in_disc_estudos_sociais,in_disc_filosofia,in_disc_fisica,in_disc_geografia,in_disc_historia,in_disc_informatica_computacao,in_disc_lingua_outra,in_disc_lingua_ingles,in_disc_libras,in_disc_lingua_espanhol,in_disc_lingua_frances,in_disc_lingua_indigena,in_disc_lingua_portuguesa,in_disc_outras,in_disc_port_segunda_lingua,in_disc_profissionalizante,in_disc_pedagogicas,in_disc_matematica,in_disc_quimica,in_disc_sociologia,in_doutorado,in_eja,in_especializacao,in_especial_exclusiva,in_mestrado,in_pos_nenhum,in_profissionalizante,in_regular,in_superdotacao,in_surdez,in_surdocegueira,nu_ano_conclusao_3,nu_ano_conclusao_2,nu_ano_conclusao_1,tp_ensino_medio,tp_etapa_ensino,tp_local_resid_diferenciada,tp_situacao_curso_3,tp_situacao_curso_2,tp_situacao_curso_1,tp_tipo_contratacao,tp_tipo_ies_1,tp_tipo_ies_2,tp_tipo_ies_3
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,115196529844,0,1,1,0,NA,NA,0,1,1,1,1,0,0,1,0,0,0,0,0,1,NA,0,0,1,1,1,0,NA,1,NA,1,0,NA,NA,NA,0,0,NA,NA,1984,NA,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,115198233470,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2000,3,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,115198233470,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2000,3,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,115198233470,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2000,3,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,115198233470,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,2000,NA,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,115198233470,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,2000,NA,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,115198233470,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,2000,NA,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,115198233470,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,2000,NA,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,115198233470,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,2000,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,123737274397,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,123737274397,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,10,NA,NA,NA,2,2,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,123737274397,0,0,1,0,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,NA,0,0,1,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,11,NA,NA,NA,2,2,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,123737274397,1,0,1,0,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,1,NA,0,0,1,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,10,NA,NA,NA,2,2,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,123737274397,1,0,1,0,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,9,NA,NA,NA,2,2,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,123737274397,1,0,1,0,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,1,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,9,NA,NA,NA,2,2,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,123737274397,1,0,1,0,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,8,NA,NA,NA,2,2,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,123737274397,1,0,1,0,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,11,NA,NA,NA,2,2,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,123737274397,1,0,1,0,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,8,NA,NA,NA,2,2,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,123737274397,1,0,1,0,NA,NA,0,0,0,1,1,0,0,1,0,0,0,0,0,1,NA,0,0,1,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,9,NA,NA,NA,2,2,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,123737274397,1,0,1,0,NA,NA,0,0,0,1,1,0,0,1,0,0,0,0,1,0,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,10,NA,NA,NA,2,2,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,123737274397,1,0,1,0,NA,NA,0,0,0,1,1,0,0,1,0,0,0,0,1,0,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,8,NA,NA,NA,2,2,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,2430F6B23E1E60CB81270A31461621EC,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,1998,NA,41,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,2430F6B23E1E60CB81270A31461621EC,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,1998,NA,21,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,2430F6B23E1E60CB81270A31461621EC,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,1998,NA,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,B658C2CB755AADC307B25C68B8B9B7BD,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,1,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,1998,3,20,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,B658C2CB755AADC307B25C68B8B9B7BD,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,1,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,1998,3,27,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,B658C2CB755AADC307B25C68B8B9B7BD,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,1,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,1998,3,21,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,2927408,29,DE12F7C7BBAEA47182D41DD0DDE59FF5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1993,NA,NA,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F15,NA,NA,578,NA,NA,NA,NA,123737274397,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA
NA,NA,NA,1,NA,NA,145F17,NA,NA,519,NA,NA,2927408,29,115196528791,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1984,3,19,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F17,NA,NA,519,NA,NA,2927408,29,115196528791,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1984,3,20,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F17,NA,NA,519,NA,NA,2927408,29,115196528791,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1984,3,20,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,115128546038,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2004,3,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,115128546038,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2004,3,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,115128546038,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2004,3,21,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,115128546038,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2004,3,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,115128546038,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2004,3,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,115128546038,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2004,3,19,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,115128546038,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2004,3,20,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,115128546038,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,2004,NA,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,115128546038,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,2004,NA,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,115128546038,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,2004,NA,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,115196432760,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,3,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,115196432760,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,3,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,115196432760,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1998,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,115196432760,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,3,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,117626109146,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1998,NA,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,117626109146,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1998,NA,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,117626109146,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1998,NA,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,117626109146,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1998,NA,27,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,117626109146,0,0,1,0,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,NA,0,0,1,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1998,NA,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,117626109146,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1998,NA,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,23C36C4F88B96D4975A7760E4D9FACD4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2004,NA,19,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,23C36C4F88B96D4975A7760E4D9FACD4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2004,NA,20,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,23C36C4F88B96D4975A7760E4D9FACD4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2004,NA,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,23C36C4F88B96D4975A7760E4D9FACD4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2004,NA,41,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,357C2DBDC89C2ACF799F7DD224613F7D,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2004,3,21,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,357C2DBDC89C2ACF799F7DD224613F7D,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2004,3,41,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,A3B22C3F3E943AD35F52892BDA9FEE1A,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,NA,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,A3B22C3F3E943AD35F52892BDA9FEE1A,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,NA,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,A3B22C3F3E943AD35F52892BDA9FEE1A,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,NA,27,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,A3B22C3F3E943AD35F52892BDA9FEE1A,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,NA,20,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,A3B22C3F3E943AD35F52892BDA9FEE1A,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,NA,27,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,DA516F30C1627DD0A1FDB53880B52950,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,1998,3,27,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,2927408,29,DA516F30C1627DD0A1FDB53880B52950,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,1998,3,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,NA,NA,115196432760,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,1998,3,27,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,NA,NA,117626109146,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,3,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,NA,NA,117626109146,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,3,27,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,NA,NA,117626109146,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,3,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,NA,NA,117626109146,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,3,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,NA,NA,117626109146,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,3,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,NA,NA,117626109146,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,3,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,NA,NA,117626109146,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,3,27,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,NA,NA,117626109146,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,3,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,NA,NA,117626109146,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,3,27,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,NA,NA,117626109146,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1,1,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,3,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,NA,NA,67896AA68B65041160E65C7CDB2E3CD4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,3,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,NA,NA,67896AA68B65041160E65C7CDB2E3CD4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,3,20,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,145F18,NA,NA,578,NA,NA,NA,NA,67896AA68B65041160E65C7CDB2E3CD4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1998,3,21,NA,NA,NA,1,1,1,NA,NA
